epoch,train_loss,train_acc,val_loss,val_acc,seed,model,experiment
10,0.5432037797001656,0.7252720870678617,0.5144710434913635,0.7472,1,ICLTransformerNoPos,task_A_ablation_no_pos
11,0.51693629604143,0.7439980793854033,0.5009752879142761,0.7578,1,ICLTransformerNoPos,task_A_ablation_no_pos
12,0.5001741022291318,0.7560819462227913,0.4806509192466736,0.7664,1,ICLTransformerNoPos,task_A_ablation_no_pos
13,0.48919729501123466,0.7644646286811779,0.4828393195152283,0.7592,1,ICLTransformerNoPos,task_A_ablation_no_pos
14,0.47980655182186377,0.7709266965428937,0.4867869765281677,0.7606,1,ICLTransformerNoPos,task_A_ablation_no_pos
15,0.4735897795491579,0.7716469270166453,0.474987553024292,0.7718,1,ICLTransformerNoPos,task_A_ablation_no_pos
16,0.4703172308687364,0.7755881882202305,0.48147333347797394,0.7682,1,ICLTransformerNoPos,task_A_ablation_no_pos
17,0.4663035650564675,0.7779689500640204,0.4610936578273773,0.78,1,ICLTransformerNoPos,task_A_ablation_no_pos
18,0.46785210269514027,0.7801696542893726,0.4582971643447876,0.7774,1,ICLTransformerNoPos,task_A_ablation_no_pos
19,0.46290222978011897,0.7795894686299616,0.45785224294662474,0.7802,1,ICLTransformerNoPos,task_A_ablation_no_pos
0,0.6985255935433274,0.498839628681178,0.6947969541549682,0.5084,2,ICLTransformerNoPos,task_A_ablation_no_pos
1,0.6959787343894627,0.5043613956466069,0.6957203323364258,0.4972,2,ICLTransformerNoPos,task_A_ablation_no_pos
2,0.697207188102561,0.49967989756722153,0.697450736618042,0.4992,2,ICLTransformerNoPos,task_A_ablation_no_pos
3,0.6957667093728782,0.5022607234314981,0.6953048803329468,0.4952,2,ICLTransformerNoPos,task_A_ablation_no_pos
4,0.6941527093113156,0.5034811139564661,0.6973724502563476,0.4992,2,ICLTransformerNoPos,task_A_ablation_no_pos
5,0.6941355455394896,0.49871959026888607,0.6955098513603211,0.4964,2,ICLTransformerNoPos,task_A_ablation_no_pos
6,0.6939496807801738,0.5001600512163893,0.6932992575645447,0.4912,2,ICLTransformerNoPos,task_A_ablation_no_pos
7,0.6937122526608417,0.49943982074263765,0.6929322111129761,0.5102,2,ICLTransformerNoPos,task_A_ablation_no_pos
8,0.6936133703104818,0.5021206786171575,0.6932294708251953,0.5116,2,ICLTransformerNoPos,task_A_ablation_no_pos
9,0.6927572371254505,0.508542733674776,0.692710969543457,0.5242,2,ICLTransformerNoPos,task_A_ablation_no_pos
10,0.687330408758757,0.5502560819462228,0.6838385062217712,0.556,2,ICLTransformerNoPos,task_A_ablation_no_pos
11,0.6728137336222982,0.5801456466069143,0.6380849668502807,0.6412,2,ICLTransformerNoPos,task_A_ablation_no_pos
12,0.5997439574035274,0.6759162932138284,0.5711288898944855,0.7024,2,ICLTransformerNoPos,task_A_ablation_no_pos
13,0.5534674155116844,0.7186499679897568,0.5271478120803833,0.7408,2,ICLTransformerNoPos,task_A_ablation_no_pos
14,0.5263705680220747,0.7405369718309859,0.5228055399894714,0.743,2,ICLTransformerNoPos,task_A_ablation_no_pos
15,0.5085072737573509,0.7506402048655569,0.5013601496696473,0.759,2,ICLTransformerNoPos,task_A_ablation_no_pos
16,0.49374902515496855,0.7611235595390525,0.4891113007545471,0.7612,2,ICLTransformerNoPos,task_A_ablation_no_pos
17,0.49191468679340183,0.7636643725992317,0.47694675312042234,0.7666,2,ICLTransformerNoPos,task_A_ablation_no_pos
18,0.48530882837372463,0.7670454545454546,0.48448459043502806,0.7746,2,ICLTransformerNoPos,task_A_ablation_no_pos
19,0.48713375683325355,0.7639444622279129,0.4753656600475311,0.7782,2,ICLTransformerNoPos,task_A_ablation_no_pos
