epoch,train_loss,train_acc,val_loss,val_acc,seed,model,experiment
7,0.6937078128398304,0.49991997439180536,0.6929179563522339,0.5102,2,ICLTransformerFrozenPos,task_A_ablation_frozen_pos
8,0.6935951968466579,0.5024807938540333,0.6932118947982788,0.506,2,ICLTransformerFrozenPos,task_A_ablation_frozen_pos
9,0.6922659790775382,0.5149447823303457,0.6909979480743408,0.5334,2,ICLTransformerFrozenPos,task_A_ablation_frozen_pos
10,0.6853986846500109,0.5566781370038413,0.6811820860862732,0.564,2,ICLTransformerFrozenPos,task_A_ablation_frozen_pos
11,0.6734921274356134,0.5822863316261203,0.6564856248855591,0.6188,2,ICLTransformerFrozenPos,task_A_ablation_frozen_pos
12,0.6161227739116751,0.658110595390525,0.5754029363632203,0.7056,2,ICLTransformerFrozenPos,task_A_ablation_frozen_pos
13,0.5578406012775651,0.7140284891165173,0.5298807562351227,0.7396,2,ICLTransformerFrozenPos,task_A_ablation_frozen_pos
14,0.529050349349707,0.7378561139564661,0.5240779040336608,0.743,2,ICLTransformerFrozenPos,task_A_ablation_frozen_pos
15,0.5117248009399018,0.748199423815621,0.499417188835144,0.7542,2,ICLTransformerFrozenPos,task_A_ablation_frozen_pos
16,0.4976685501243943,0.7586827784891165,0.4889934868812561,0.763,2,ICLTransformerFrozenPos,task_A_ablation_frozen_pos
17,0.4939179948975884,0.7601232394366197,0.4763488975524902,0.7704,2,ICLTransformerFrozenPos,task_A_ablation_frozen_pos
18,0.48690935423676396,0.7648447503201025,0.4876998650550842,0.7712,2,ICLTransformerFrozenPos,task_A_ablation_frozen_pos
19,0.48923458282987226,0.763184218950064,0.4770452522754669,0.7752,2,ICLTransformerFrozenPos,task_A_ablation_frozen_pos
