epoch,train_loss,train_acc,val_loss,val_acc,seed,model,experiment
8,0.6690380696145276,0.5892285531370038,0.6467263397216797,0.621,1,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
9,0.604953304753566,0.6691541293213829,0.5625914926052094,0.7036,1,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
10,0.5501305779940645,0.7189500640204866,0.5198903846740722,0.7506,1,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
11,0.5218042253913708,0.7405569782330346,0.506642292022705,0.7536,1,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
12,0.5046005192166254,0.7550816261203586,0.4847780164718628,0.7646,1,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
13,0.49273783304321933,0.7611435659411011,0.48571992802619934,0.7568,1,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
14,0.4826673761525319,0.7690060819462228,0.4902740261077881,0.7636,1,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
15,0.4767236313502401,0.7706065941101152,0.477342267036438,0.7706,1,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
16,0.47217226978606053,0.7742877720870679,0.4849655912399292,0.7664,1,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
17,0.46932917066328655,0.7773087387964148,0.4637899269104004,0.7794,1,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
18,0.469817134619675,0.778229033290653,0.4618761993408203,0.7794,1,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
19,0.4651832146314897,0.7786691741357235,0.46032542457580566,0.7806,1,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
0,0.6985051253388389,0.49893966069142126,0.6948044322967529,0.5076,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
1,0.6959830472167109,0.5041013124199744,0.6957209366798401,0.4974,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
2,0.6972102820491669,0.4997399167733675,0.6974448923110962,0.4996,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
3,0.6957542993958262,0.5020406530089628,0.6952909210205078,0.4958,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
4,0.6941472923099308,0.5036211587708067,0.697370125579834,0.4992,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
5,0.6941334531951348,0.4989596670934699,0.6955061003684998,0.4964,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
6,0.6939482011959892,0.5002000640204866,0.6932977274894714,0.4926,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
7,0.6937090471367829,0.4997799295774648,0.6929231763839722,0.5102,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
8,0.6936003917615942,0.5025008002560819,0.693215058517456,0.5074,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
9,0.6919500445434287,0.516385243277849,0.6912777687072754,0.5292,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
10,0.6861923317139952,0.5536771766965429,0.684757666015625,0.5512,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
11,0.6742869017981995,0.5780049615877081,0.6483763122558593,0.6284,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
12,0.6075359769499409,0.6695142445582587,0.5749479265213012,0.708,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
13,0.5562686738146709,0.7175496158770807,0.5274112058639526,0.7474,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
14,0.5278801766919418,0.7394566261203586,0.5205240643024445,0.7478,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
15,0.509400668393024,0.7513204225352113,0.5052115124702453,0.762,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
16,0.49636315650732354,0.759643085787452,0.4907180809020996,0.7644,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
17,0.4935705912097926,0.7617437580025608,0.4767878810882568,0.766,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
18,0.4860115065388429,0.7666253201024328,0.4860589335441589,0.7702,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
19,0.4881323275279144,0.7654449423815621,0.4750768856048584,0.7744,2,ICLTransformerShuffledContext,task_A_ablation_shuffled_context
