epoch,train_loss,train_acc,val_loss,val_acc,seed,model,experiment
5,0.6940959465335792,0.4996198783610755,0.6955146860122681,0.4964,2,ICLTransformer,task_A_ablation_context_increase
6,0.6939313525427013,0.49979993597951344,0.693265927028656,0.4846,2,ICLTransformer,task_A_ablation_context_increase
7,0.6937133946888884,0.49901968629961585,0.6930062727928161,0.5102,2,ICLTransformer,task_A_ablation_context_increase
8,0.6936454358540485,0.5012403969270166,0.6932335771560669,0.4974,2,ICLTransformer,task_A_ablation_context_increase
9,0.6935567704724593,0.49739916773367476,0.6930530628204346,0.5162,2,ICLTransformer,task_A_ablation_context_increase
10,0.6934185671440007,0.49965989116517284,0.6937460962295532,0.4972,2,ICLTransformer,task_A_ablation_context_increase
11,0.6928553276727508,0.5094630281690141,0.6907456272125244,0.5366,2,ICLTransformer,task_A_ablation_context_increase
12,0.6875047331124964,0.5477552816901409,0.6831645719528199,0.564,2,ICLTransformer,task_A_ablation_context_increase
13,0.6800420888712708,0.566681338028169,0.673641639137268,0.5838,2,ICLTransformer,task_A_ablation_context_increase
14,0.6666031892717876,0.5927296734955185,0.6589851525306701,0.6006,2,ICLTransformer,task_A_ablation_context_increase
15,0.6331515703708048,0.6408850832266325,0.6174486640930176,0.6544,2,ICLTransformer,task_A_ablation_context_increase
16,0.5961651828011233,0.6819782330345711,0.5911903198242188,0.6852,2,ICLTransformer,task_A_ablation_context_increase
17,0.5791895360937497,0.696622919334187,0.571586925315857,0.6952,2,ICLTransformer,task_A_ablation_context_increase
18,0.5672016825321847,0.7045054417413572,0.5596791060447693,0.7208,2,ICLTransformer,task_A_ablation_context_increase
19,0.5666792279016346,0.7055857874519846,0.5597310044288635,0.7154,2,ICLTransformer,task_A_ablation_context_increase
