epoch,train_loss,train_acc,val_loss,val_acc,seed,model,experiment
3,0.6966463934138856,0.4997599231754161,0.6946982455253601,0.501,1,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
4,0.6944354867965709,0.5004401408450704,0.6943755108833313,0.4936,1,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
5,0.6939965598714489,0.5002200704225352,0.694483201789856,0.4994,1,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
6,0.6939471486130688,0.49903969270166454,0.6932442132949829,0.5054,1,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
7,0.6937770268065371,0.4996198783610755,0.6930642971992492,0.512,1,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
8,0.6936862081022177,0.5004601472471191,0.6946062168121337,0.4978,1,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
9,0.6935583583524072,0.5021406850192062,0.6932534212112427,0.4932,1,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
10,0.6933149084086302,0.5040813060179258,0.6930825983047485,0.5052,1,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
11,0.6934115413514356,0.501800576184379,0.693373133468628,0.4966,1,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
12,0.6933357992642363,0.4973191421254802,0.6927725044250488,0.5182,1,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
13,0.6934071570901956,0.49723911651728553,0.6931604604721069,0.499,1,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
14,0.6933139084853833,0.49399807938540335,0.6932548263549805,0.4892,1,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
15,0.6931998371772669,0.49841949423815624,0.6931938840866089,0.4992,1,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
16,0.6932123501077962,0.4971590909090909,0.6931674077987671,0.502,1,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
17,0.6931841488684338,0.4998999679897567,0.693100126838684,0.5174,1,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
18,0.6931613167025216,0.49939980793854033,0.6931712138175964,0.4932,1,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
19,0.6931512384042239,0.5001000320102432,0.6931665462493897,0.4954,1,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
0,0.699472370816254,0.500580185659411,0.6965489362716675,0.498,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
1,0.6969752623085481,0.499479833546735,0.6958441556930542,0.499,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
2,0.6973983382140782,0.5013604353393086,0.6987471604347228,0.4954,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
3,0.6961635859461356,0.5019606274007683,0.695612655544281,0.4888,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
4,0.6941281341102151,0.5021006722151088,0.6976798128128052,0.4992,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
5,0.694116142510452,0.49967989756722153,0.6954222919464111,0.4964,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
6,0.6939270082722858,0.49941981434058896,0.6932392952919006,0.492,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
7,0.6937246727882366,0.4984795134443022,0.6930999567985535,0.5102,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
8,0.693634860417907,0.5013004161331626,0.6931910243034363,0.4974,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
9,0.6935718665507631,0.49565861075544176,0.6930322677612305,0.5086,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
10,0.6934535395778554,0.49831946222791296,0.6939997555732728,0.4972,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
11,0.6933818857129497,0.4984795134443022,0.6932021146774292,0.4972,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
12,0.6933886855268295,0.5010803457106274,0.6931391948699951,0.5038,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
13,0.6932186375964772,0.5022807298335468,0.6931965314865113,0.5028,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
14,0.6932961178344893,0.49817941741357236,0.6932607840538025,0.5034,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
15,0.6932474693781893,0.4974791933418694,0.6931753587722779,0.4974,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
16,0.6932280954264496,0.49611875800256083,0.6930373697280884,0.5124,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
17,0.6931780152375812,0.5006201984635084,0.693086354637146,0.5044,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
18,0.693179704163047,0.49767925736235596,0.6931412570953369,0.5044,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
19,0.6931582548859483,0.4954985595390525,0.6931622544288635,0.4826,2,ICLTransformerInterleavedEmbeddings,task_A_ablation_interleaved
